NNLS: Solver (v) 1.0
(c) 2010 Suvrit Sra
Matrix = 12121800 bytes, rhs = 10680 bytes
Extra Memory used=207884 bytes
Time		Obj
77.016	4.4748292e+009	4.0610723e+041
77.141	4.4735427e+009	1.7732754e+041
77.266	4.472467e+009	8.0454891e+040
77.376	4.4718386e+009	8.041107e+040
77.501	4.4612742e+009	8.0421943e+040
77.626	4.4579013e+009	1.2272845e+041
77.751	4.4559274e+009	8.0133324e+040
77.876	4.454963e+009	8.024056e+040
78.001	4.4352539e+009	8.019016e+040
78.110	4.4300457e+009	7.9949391e+040
78.235	4.4700983e+009	7.9854358e+040
78.360	4.389033e+009	7.7130151e+041
78.485	4.3865426e+009	9.059381e+040
78.610	4.384938e+009	7.9404656e+040
78.735	4.3652847e+009	7.9415152e+040
78.845	4.3615898e+009	8.6748387e+040
78.970	4.3566865e+009	7.9258004e+040
79.095	4.3553237e+009	7.9069933e+040
79.204	4.3469819e+009	7.9126837e+040
79.329	4.3453921e+009	7.9131457e+040
79.454	4.3295576e+009	7.9054755e+040
79.563	4.3270475e+009	7.8884413e+040
79.688	4.300405e+009	7.8843071e+040
79.813	4.2945437e+009	1.6786393e+041
79.923	4.2930134e+009	7.8613845e+040
80.048	4.2915761e+009	7.8549821e+040
80.173	3.8519376e+009	7.8530213e+040
80.298	3.8561633e+009	3.4694685e+041
80.423	3.8358198e+009	6.6647482e+041
80.532	3.8337715e+009	3.0441204e+041
80.657	3.824529e+009	2.9775962e+041
80.782	3.8208925e+009	2.340752e+041
80.907	3.8165003e+009	1.8040002e+041
81.016	3.8140676e+009	1.3389573e+041
81.141	3.8100437e+009	8.2715715e+040
81.266	3.8086531e+009	7.7187509e+040
81.376	3.8074533e+009	7.4008916e+040
81.501	3.806792e+009	7.4176273e+040
81.626	3.7996051e+009	7.4119522e+040
81.751	3.7983123e+009	7.3943138e+040
81.876	3.7934743e+009	7.4036775e+040
82.001	3.7926256e+009	7.3737277e+040
82.110	3.7914292e+009	7.3870924e+040
82.235	3.7906633e+009	7.3903945e+040
82.360	3.9944612e+009	7.3881158e+040
82.485	3.5795177e+009	1.4512596e+042
82.595	3.5545242e+009	3.8282092e+041
82.720	3.5504002e+009	1.7362793e+041
82.845	3.5495511e+009	1.1951007e+041
82.970	3.5468386e+009	2.0188805e+041
83.079	3.5461587e+009	1.072233e+041
83.204	3.5453881e+009	7.1261257e+040
83.329	3.5358968e+009	7.1240786e+040
83.438	3.5316062e+009	1.8225798e+041
83.563	3.5298449e+009	8.3713397e+040
83.688	3.52906e+009	7.0950608e+040
83.813	3.5273047e+009	7.1049591e+040
83.923	3.526369e+009	7.1072672e+040
84.048	3.4962126e+009	7.1048651e+040
84.157	3.4782124e+009	3.1091086e+041
84.298	3.4761481e+009	9.3143085e+040
84.407	3.4745058e+009	9.4646395e+040
84.532	3.4735206e+009	7.067964e+040
84.657	3.4706483e+009	7.0645527e+040
84.766	3.4484108e+009	7.0581262e+040
84.891	3.4449527e+009	7.0214518e+040
85.016	3.4565993e+009	6.9908416e+040
85.141	3.4403339e+009	3.1680366e+041
85.251	3.4391163e+009	1.0185909e+041
85.376	3.4383605e+009	7.015957e+040
85.501	3.4323509e+009	7.0096691e+040
85.626	3.4316476e+009	6.9896704e+040
85.751	3.429531e+009	6.9986805e+040
85.860	3.4286399e+009	7.0033616e+040
85.985	3.3928213e+009	6.9995976e+040
86.110	3.3864833e+009	6.9624263e+040
86.235	3.4647912e+009	6.978796e+040
86.360	3.4315896e+009	5.6686885e+041
86.470	3.4181683e+009	4.2692229e+041
86.595	3.4013856e+009	4.4291359e+041
86.720	3.3906258e+009	3.89928e+041
86.845	3.3843093e+009	2.597119e+041
86.954	3.379127e+009	3.5103667e+041
87.079	3.3752234e+009	1.7946052e+041
87.204	3.3728938e+009	1.1218514e+041
87.329	3.3709527e+009	8.9867024e+040
87.454	3.3659313e+009	7.6955025e+040
87.563	3.3615219e+009	1.9585012e+041
87.688	3.3606394e+009	7.084177e+040
87.813	3.3599113e+009	6.9388172e+040
87.938	3.3772488e+009	6.9406434e+040
88.048	3.3425012e+009	4.321262e+041
88.173	3.3417397e+009	6.9270319e+040
88.298	3.3402166e+009	6.9252386e+040
88.423	3.3313788e+009	6.9206705e+040
88.532	3.33002e+009	6.9144082e+040
88.657	3.3276008e+009	6.8940663e+040
88.782	3.3266045e+009	6.9119997e+040
88.892	3.3249379e+009	6.8959759e+040
89.017	3.3244329e+009	6.8910811e+040
89.142	3.265212e+009	6.8912332e+040
89.267	3.2492283e+009	3.0884802e+041
89.376	3.2492211e+009	8.3240395e+040
89.501	3.2464638e+009	1.7526665e+041
89.626	3.24582e+009	9.7329447e+040
89.735	3.2453517e+009	6.7913541e+040
89.860	3.2286021e+009	6.7901419e+040
89.985	3.2200039e+009	2.355459e+041
90.110	3.2169536e+009	1.4218813e+041
90.220	3.2157992e+009	1.2522269e+041
90.345	3.2147721e+009	7.1551134e+040
90.470	3.2134336e+009	6.7722431e+040
90.595	3.2106943e+009	6.7659208e+040
90.720	3.2096247e+009	6.7555894e+040
90.829	3.1989025e+009	6.7583865e+040
90.954	3.1970711e+009	1.0048958e+041
91.079	3.1958159e+009	6.7417694e+040
91.188	3.1951175e+009	6.7486478e+040
91.313	3.1387479e+009	6.7456561e+040
91.438	3.1346951e+009	6.6788021e+040
91.548	3.1276786e+009	6.680267e+040
91.673	3.1264305e+009	6.6530184e+040
91.798	3.1252413e+009	6.6756521e+040
91.923	3.1246812e+009	6.6607751e+040
92.032	3.1208446e+009	6.6653964e+040
92.157	3.1198087e+009	6.6738201e+040
92.282	3.1163858e+009	6.6610136e+040
92.407	3.1154727e+009	6.6651715e+040
92.517	3.1054132e+009	6.658499e+040
92.642	3.1028305e+009	6.6464264e+040
92.767	3.0466311e+009	6.6471295e+040
92.892	3.0326296e+009	3.8020664e+041
93.001	3.0265155e+009	2.5824572e+041
93.126	3.0198874e+009	2.5979036e+041
93.251	3.0162123e+009	2.7151507e+041
93.360	3.0156717e+009	1.1736599e+041
93.485	3.0115924e+009	1.0931487e+041
93.610	3.0095724e+009	1.6376721e+041
93.735	3.0083634e+009	7.9450866e+040
93.845	3.0069229e+009	6.5175572e+040
93.970	3.0192266e+009	6.5222069e+040
94.095	2.9991914e+009	3.3985301e+041
94.220	2.9987102e+009	6.5327322e+040
94.329	2.9981706e+009	6.5359366e+040
94.454	2.9983169e+009	6.5357953e+040
94.579	2.9662045e+009	4.0668403e+041
94.688	2.9633961e+009	9.5556262e+040
94.813	2.9621344e+009	8.2132698e+040
94.938	2.9581843e+009	6.4832523e+040
95.063	2.9558968e+009	6.4806214e+040
95.188	2.9761308e+009	6.4678172e+040
95.313	2.931121e+009	3.903299e+041
95.423	2.9294833e+009	6.8042877e+040
95.548	2.928713e+009	6.4424234e+040
95.673	2.9181434e+009	6.4377507e+040
95.798	2.9161143e+009	6.4254428e+040
95.923	2.9129777e+009	6.4358636e+040
96.032	2.9108734e+009	1.3521035e+041
96.157	2.909724e+009	7.4204563e+040
96.282	2.9088666e+009	9.451907e+040
96.407	2.9076039e+009	6.4041481e+040
96.517	2.9070998e+009	8.3638172e+040
96.642	2.9056243e+009	6.4161644e+040
96.767	2.9041553e+009	6.4162105e+040
96.892	2.8533233e+009	6.4150472e+040
97.001	2.8104323e+009	4.3154818e+041
97.126	2.8090843e+009	6.3246139e+040
97.251	2.8081961e+009	6.3056583e+040
97.360	2.7652741e+009	6.3022934e+040
97.485	2.763589e+009	6.2361483e+040
97.610	2.7621928e+009	7.829544e+040
97.735	2.7615332e+009	6.2329132e+040
97.845	2.7600929e+009	6.2414301e+040
97.970	2.7590484e+009	6.2458942e+040
98.095	2.7234053e+009	6.2417993e+040
98.204	2.7189393e+009	1.6024237e+041
98.345	2.7433253e+009	1.1201182e+041
98.454	2.7173353e+009	4.3083602e+041
98.579	2.7143523e+009	1.9833821e+041
98.704	2.7138418e+009	7.2733422e+040
98.829	2.7128512e+009	6.1980216e+040
98.954	2.7123572e+009	6.1860733e+040
99.064	2.7034492e+009	6.187985e+040
99.189	2.7022482e+009	6.1866261e+040
99.314	2.7011491e+009	6.1616955e+040
99.439	2.7005746e+009	6.1679396e+040
99.548	2.6720272e+009	6.1651478e+040
99.673	2.6702024e+009	6.1240652e+040
99.798	2.6671919e+009	6.1367707e+040
99.923	2.6658898e+009	1.000055e+041
100.048	2.6651119e+009	6.0983782e+040
100.157	2.6645258e+009	6.4324395e+040
100.282	2.6627069e+009	6.1148799e+040
100.407	2.6620846e+009	6.1224275e+040
100.532	2.6543772e+009	6.1167566e+040
100.657	2.6532178e+009	6.1311943e+040
100.767	2.652193e+009	6.1108182e+040
100.892	2.6513663e+009	6.1059702e+040
101.017	2.0284209e+009	6.1053966e+040
101.126	2.0683865e+009	4.8673312e+041
101.251	6.63165e+011	6.0867881e+041
101.360	5.9293651e+010	8.6731096e+043
101.485	1.6535531e+010	2.40314e+043
101.610	5.3437056e+009	1.1278034e+043
101.735	2.4733917e+009	5.1656298e+042
101.845	2.0524407e+009	1.8864158e+042
101.970	1.9669219e+009	8.0185875e+041
102.095	1.9574576e+009	2.6231836e+041
102.220	1.95628e+009	1.4261583e+041
102.329	1.9558381e+009	9.6861537e+040
102.454	1.951851e+009	8.0233613e+040
102.579	1.9490252e+009	1.7236564e+041
102.689	1.9484504e+009	6.3819898e+040
102.814	1.9481392e+009	5.1090024e+040
102.939	1.945599e+009	5.108996e+040
103.064	1.9412068e+009	1.3848135e+041
103.189	1.9406861e+009	6.3501927e+040
103.329	1.940428e+009	5.1091926e+040
103.470	1.9396732e+009	5.1040029e+040
103.610	1.9383548e+009	5.1022384e+040
103.767	1.926983e+009	5.1001096e+040
103.892	1.9251352e+009	1.4808244e+041
104.048	1.9396713e+009	7.4932447e+040
104.189	1.9237315e+009	3.2406948e+041
104.329	1.9227013e+009	1.2729885e+041
104.470	1.9223843e+009	5.0791905e+040
104.626	1.9217375e+009	5.0715522e+040
104.767	1.9214744e+009	5.0633659e+040
104.923	1.9165133e+009	5.0651482e+040
105.064	1.9155735e+009	5.0733423e+040
105.220	1.9145955e+009	5.0523312e+040
105.392	1.9141625e+009	5.0603044e+040
105.532	1.9092103e+009	5.0551765e+040
105.704	1.907488e+009	5.0464285e+040
105.860	1.8870678e+009	5.0475936e+040
106.001	1.8717038e+009	4.0910472e+041
106.142	1.8653434e+009	2.5286814e+041
106.314	1.8592883e+009	2.7747277e+041
106.485	1.8542333e+009	2.2653137e+041
106.610	1.8523339e+009	2.1103677e+041
106.782	1.8520245e+009	9.7999387e+040
106.907	1.8452733e+009	2.6244249e+041
107.064	1.8448214e+009	7.4362062e+040
107.220	1.8443922e+009	4.9186889e+040
107.345	1.8437333e+009	4.9184224e+040
107.501	1.8399871e+009	1.6563376e+041
107.657	1.8394729e+009	7.3868237e+040
107.798	1.8392476e+009	4.9217121e+040
107.954	1.8386018e+009	4.9162331e+040
108.111	1.8382859e+009	4.9153164e+040
108.236	1.8341308e+009	4.9121386e+040
108.345	1.8322815e+009	1.0548487e+041
108.470	1.8319527e+009	4.9017121e+040
108.595	1.8315398e+009	4.9029186e+040
108.720	1.8278241e+009	4.9024425e+040
108.829	1.8128996e+009	3.243847e+041
108.954	1.8186499e+009	8.8931793e+040
109.079	1.8114145e+009	2.9825346e+041
109.204	1.8108484e+009	1.3157532e+041
109.314	1.810584e+009	4.8714124e+040
109.439	1.8092355e+009	4.8679902e+040
109.564	1.8087136e+009	4.8764972e+040
109.673	1.8064738e+009	4.8689922e+040
109.798	1.806026e+009	4.8718767e+040
109.923	1.8018917e+009	4.8669821e+040
110.048	1.8006833e+009	4.8638132e+040
110.173	1.8229172e+009	4.8580667e+040
110.282	1.7689643e+009	5.154012e+041
110.407	1.7670895e+009	1.1088708e+041
110.532	1.7659066e+009	5.9778721e+040
110.657	1.764298e+009	4.8092499e+040
110.767	1.7630109e+009	4.8005836e+040
110.892	1.7040977e+009	4.8001585e+040
111.017	1.7015443e+009	1.6477998e+041
111.126	1.7005133e+009	1.4358914e+041
111.251	1.7003209e+009	1.1019283e+041
111.376	1.6991181e+009	7.1143549e+040
111.501	1.6984373e+009	1.1037933e+041
111.611	1.6979694e+009	4.6788354e+040
111.736	1.6969237e+009	4.6782954e+040
111.861	1.6931113e+009	4.6779631e+040
111.986	1.6924799e+009	1.1856477e+041
112.111	1.7072525e+009	9.0511595e+040
112.220	1.6912452e+009	3.5966845e+041
112.345	1.6901986e+009	1.4753582e+041
112.470	1.6898571e+009	5.6209121e+040
112.595	1.6895849e+009	4.6607308e+040
112.704	1.6894628e+009	4.6582565e+040
112.829	1.6953151e+009	4.6585946e+040
112.954	1.6774496e+009	2.8000736e+041
113.079	1.6758665e+009	8.6942836e+040
113.189	1.675196e+009	4.6472493e+040
113.314	1.6733397e+009	4.6396688e+040
113.439	1.6728505e+009	4.6363491e+040
113.548	1.6663652e+009	4.635436e+040
113.673	1.6652899e+009	4.6235142e+040
113.798	1.6609252e+009	4.6203964e+040
113.923	1.6603506e+009	4.6244758e+040
114.032	1.6585811e+009	4.613173e+040
114.157	1.6575239e+009	4.6097461e+040
114.282	1.5162323e+009	4.608854e+040
114.407	1.507127e+009	2.9889507e+041
114.517	1.5035401e+009	1.9957674e+041
114.642	1.500952e+009	2.1162011e+041
114.767	1.4967029e+009	3.3930268e+041
114.876	1.495721e+009	1.0732386e+041
115.001	1.4945497e+009	8.7003561e+040
115.126	1.4938977e+009	6.5038971e+040
115.251	1.5412614e+009	6.6877126e+040
115.361	1.4909289e+009	5.4963333e+041
115.486	1.4890093e+009	1.2709957e+041
115.611	1.4883544e+009	7.6918574e+040
115.720	1.4878358e+009	4.3033224e+040
115.845	1.4874803e+009	4.2968525e+040
115.970	1.4832884e+009	4.2966632e+040
116.095	1.4826575e+009	4.2872067e+040
116.220	1.4819631e+009	4.2817192e+040
116.329	1.4817572e+009	4.2768863e+040
116.454	1.4814973e+009	4.2818162e+040
116.579	1.4810901e+009	4.2812015e+040
116.704	1.4748381e+009	4.2819461e+040
116.829	1.4744362e+009	5.332059e+040
116.939	1.4738618e+009	9.1513789e+040
117.064	1.473687e+009	4.2779144e+040
117.189	1.4732288e+009	4.2788844e+040
117.298	1.4729371e+009	4.2764981e+040
117.423	1.4712946e+009	4.2715224e+040
117.548	1.4709304e+009	4.2660141e+040
117.673	1.4706311e+009	4.2590466e+040
117.782	1.4704576e+009	4.2639152e+040
117.908	1.4675701e+009	4.262667e+040
118.032	1.4669074e+009	4.2642602e+040
118.158	1.4594262e+009	4.2586581e+040
118.267	1.4585818e+009	4.242649e+040
118.392	1.4529263e+009	4.2442613e+040
118.517	1.4516284e+009	1.0784039e+041
118.642	1.4512924e+009	4.2337958e+040
118.751	1.4509463e+009	4.2300859e+040
118.876	1.4468079e+009	4.2292311e+040
119.001	1.4462342e+009	4.2317461e+040
119.111	1.4455821e+009	4.2296069e+040
119.236	1.4453236e+009	4.8709896e+040
119.361	1.4451578e+009	4.2152463e+040
119.486	1.445024e+009	4.2169033e+040
119.595	1.6409582e+009	4.2164857e+040
119.720	1.4267826e+009	1.4120377e+042
119.845	1.4226957e+009	1.7906431e+041
119.954	1.4209405e+009	8.022514e+040
120.079	1.4205062e+009	4.1871078e+040
120.204	1.4200683e+009	4.1802635e+040
120.329	1.4142408e+009	4.1781668e+040
120.454	1.4138303e+009	4.2283349e+040
120.564	1.413628e+009	4.1575449e+040
120.689	1.4134853e+009	4.1564265e+040
120.814	1.4124772e+009	4.1588864e+040
120.923	1.4122373e+009	4.1670363e+040
121.048	1.4115418e+009	4.1614192e+040
121.173	1.4113723e+009	4.1640205e+040
121.298	1.409455e+009	4.1621705e+040
121.423	1.4088348e+009	4.1593473e+040
121.533	1.3767035e+009	4.1585901e+040
121.658	1.3727463e+009	2.60953e+041
121.783	1.3712923e+009	1.761996e+041
121.908	1.3697212e+009	1.928988e+041
122.033	1.3688471e+009	1.3532401e+041
122.142	1.3679656e+009	1.076119e+041
122.267	1.3674281e+009	8.8550517e+040
122.392	1.3671816e+009	5.6823974e+040
122.517	1.366967e+009	4.0745047e+040
122.626	1.366832e+009	4.3729116e+040
122.751	5.5278877e+017	4.0779923e+040
122.876	2.5062251e+016	4.0737202e+046
123.001	5.9510962e+015	1.6421872e+046
123.111	1.1089553e+015	7.607798e+045
123.236	2.6823265e+014	2.9996137e+045
123.361	8.055155e+013	1.2378113e+045
123.486	2.5977518e+013	5.6242772e+044
123.611	6.846035e+012	2.9454984e+044
123.736	2.621015e+012	1.4497785e+044
123.861	8.8941577e+011	7.1442654e+043
123.970	2.9198865e+011	3.8506165e+043
124.095	2.1887495e+011	1.6894312e+043
124.220	1.3782063e+011	2.2306053e+043
124.345	1.3508618e+011	9.0190879e+042
124.454	1.2805567e+011	9.0067968e+042
124.579	1.2235681e+011	8.8477736e+042
124.704	6.4236322e+010	8.6504851e+042
124.814	2.5913507e+010	1.7270286e+043
124.939	2.5226974e+010	3.3548948e+042
125.064	2.4458394e+010	3.5105089e+042
125.189	2.4153866e+010	3.267822e+042
125.298	2.3796508e+010	3.2433136e+042
125.423	9.8384825e+009	3.2164173e+042
125.548	7.5598984e+009	7.1923376e+042
125.673	6.3614255e+009	3.2969872e+042
125.783	6.1709179e+009	1.9647163e+042
125.908	5.9989899e+009	1.438995e+042
126.033	5.6777663e+009	1.3492967e+042
126.142	5.3460177e+009	1.2897795e+042
126.267	5.2042462e+009	1.1916981e+042
126.392	5.0463892e+009	1.1951901e+042
126.517	4.9774947e+009	1.1343825e+042
126.642	4.8861354e+009	1.142217e+042
126.767	4.806911e+009	1.1300003e+042
126.876	4.6084953e+009	1.1142491e+042
127.001	2.7159915e+009	4.6712184e+042
127.126	6.5445397e+009	8.7486422e+041
127.251	2.7865518e+009	6.2005982e+042
127.361	2.6015013e+009	1.9248458e+042
127.486	2.5573835e+009	9.3342078e+041
127.611	2.5459118e+009	5.6656608e+041
127.720	2.537947e+009	5.5338277e+041
127.845	2.630798e+009	5.5036203e+041
127.970	2.2899651e+009	1.7632997e+042
128.095	2.2946118e+009	4.8444495e+041
128.220	2.2643419e+009	9.2667334e+041
128.330	2.260362e+009	5.0335702e+041
128.455	2.2561588e+009	4.9868278e+041
128.580	2.1696815e+009	4.9708651e+041
128.689	2.1412748e+009	6.5884307e+041
128.814	2.1348751e+009	4.6023709e+041
128.939	2.1311119e+009	4.7158066e+041
129.064	2.1255725e+009	4.6614035e+041
129.173	2.1023777e+009	4.6510325e+041
129.298	2.0566311e+009	4.6474834e+041
129.423	2.0208631e+009	6.9820051e+041
129.533	2.0085267e+009	4.6443269e+041
129.658	1.9983298e+009	5.6385507e+041
129.783	1.987488e+009	4.2834434e+041
129.908	1.982148e+009	4.2875213e+041
130.017	1.9959477e+009	4.2776434e+041
130.142	1.9489506e+009	8.4663837e+041
130.251	1.946065e+009	4.3011113e+041
130.376	1.9420762e+009	4.2838336e+041
130.501	1.9013704e+009	4.2754636e+041
130.626	1.8919378e+009	4.3369434e+041
130.736	1.8869954e+009	4.1969775e+041
130.861	1.8833916e+009	4.2068492e+041
130.986	1.6397845e+009	4.1926546e+041
131.111	1.584994e+009	5.3180309e+041
131.236	1.6278696e+009	2.3379876e+041
131.345	1.5813089e+009	9.726603e+041
131.470	1.5789186e+009	3.4157128e+041
131.595	1.5784037e+009	1.4735408e+041
131.720	1.5776229e+009	7.2476421e+040
131.830	1.5769262e+009	7.1263101e+040
131.955	1.5736035e+009	6.603926e+040
132.080	1.5721962e+009	1.505297e+041
132.205	1.5717135e+009	7.4209179e+040
132.314	1.571326e+009	7.8577366e+040
132.439	1.7833899e+009	7.8564629e+040
132.564	1.6361177e+009	1.0238681e+042
132.689	2.8278604e+010	9.4595428e+041
132.814	4.0295985e+009	2.1027802e+043
132.923	1.9736583e+009	6.9661867e+042
133.048	1.5762033e+009	3.1351182e+042
133.173	1.534605e+009	1.0718393e+042
133.283	1.5293165e+009	3.7819368e+041
133.408	1.5285884e+009	1.7149974e+041
133.533	1.5281685e+009	1.3264368e+041
133.658	1.5992485e+009	1.3392187e+041
133.783	1.5200198e+009	1.1095417e+042
133.908	1.5193697e+009	1.1370949e+041
134.017	1.5180362e+009	7.584788e+040
134.142	1.5152856e+009	5.8736218e+040
134.267	1.5140598e+009	4.0583987e+040
134.392	1.750601e+009	4.0521385e+040
134.517	1.512803e+009	1.5256635e+042
134.642	1.5042803e+009	2.9973076e+041
134.767	1.5021654e+009	1.3005018e+041
134.876	1.5010336e+009	6.8874295e+040
135.001	1.5004957e+009	7.2659298e+040
135.126	1.4987101e+009	4.0514983e+040
135.251	1.4979166e+009	8.6199616e+040
135.376	1.4977788e+009	6.4669359e+040
135.501	1.4973869e+009	9.6546544e+040
135.611	1.4972884e+009	5.8516444e+040
135.736	1.4972094e+009	4.0205135e+040
135.861	1.4917919e+009	4.0201366e+040
135.970	1.4908053e+009	5.7251079e+040
136.095	1.492086e+009	4.7800238e+040
136.220	1.4909605e+009	1.3800594e+041
136.345	1.4906515e+009	7.495622e+040
136.455	1.4904033e+009	7.0644224e+040
136.580	1.4897692e+009	5.2603572e+040
136.705	1.4895906e+009	7.8021132e+040
136.830	1.4892516e+009	4.0244443e+040
136.955	1.4891196e+009	4.328278e+040
137.064	1.4886272e+009	4.0258966e+040
137.189	1.4884829e+009	4.0279395e+040
137.314	1.4841556e+009	4.0256964e+040
137.423	1.4839119e+009	4.0311984e+040
137.548	1.4836398e+009	4.0140691e+040
137.673	1.4835199e+009	4.017648e+040
137.798	1.478889e+009	4.0155169e+040
137.923	1.4780873e+009	4.003234e+040
138.033	1.4929185e+009	3.9976852e+040
138.158	1.4739657e+009	4.4151177e+041
138.283	1.4728477e+009	1.1157045e+041
138.408	1.4725428e+009	4.4390876e+040
138.517	1.4721896e+009	4.0070674e+040
138.642	1.4719807e+009	3.9996865e+040
138.767	1.4664118e+009	4.0006644e+040
138.892	1.4657487e+009	3.9808672e+040
139.002	1.4654121e+009	3.9887981e+040
139.127	1.4652415e+009	4.7025456e+040
139.252	1.4650986e+009	3.9759315e+040
139.377	1.4649768e+009	3.9793286e+040
139.486	1.4589006e+009	3.9806703e+040
139.611	1.4583493e+009	6.2770324e+040
139.736	1.4581568e+009	3.9765523e+040
139.861	1.4580492e+009	3.9821446e+040
139.986	1.4554995e+009	3.9796027e+040
140.111	1.4548482e+009	3.9524222e+040
140.220	1.455035e+009	3.9596715e+040
140.345	1.4528584e+009	1.9427626e+041
140.470	1.4522386e+009	1.2034454e+041
140.580	1.4518645e+009	1.4458759e+041
140.720	1.4513493e+009	1.1156749e+041
140.830	1.4511344e+009	7.9733667e+040
140.955	1.4505301e+009	5.2060484e+040
141.080	1.4502617e+009	9.5380803e+040
141.205	1.4501679e+009	3.9462738e+040
141.314	1.4500821e+009	3.9475628e+040
141.439	1.4602174e+009	3.9475847e+040
141.564	1.4424354e+009	4.7617008e+041
141.689	1.44182e+009	7.8908801e+040
141.814	1.4416942e+009	3.935158e+040
141.939	1.4413946e+009	3.9303977e+040
142.048	1.441301e+009	3.9263756e+040
142.173	1.4400848e+009	3.9284339e+040
142.298	1.4399379e+009	3.9327116e+040
142.423	1.4394011e+009	3.9277836e+040
142.533	1.439202e+009	3.9274574e+040
142.658	1.4187214e+009	3.9262624e+040
142.783	1.4152323e+009	1.7418417e+041
142.892	1.4150822e+009	3.9061172e+040
143.017	1.4149637e+009	3.8991166e+040
143.142	1.4128708e+009	3.8966404e+040
143.267	1.4127156e+009	3.8810922e+040
143.377	1.4124832e+009	3.8911785e+040
143.502	1.4123967e+009	3.8851046e+040
143.611	1.4116575e+009	3.8877928e+040
143.736	1.4115397e+009	3.8921014e+040
143.861	1.4109753e+009	3.8882193e+040
143.986	1.4108251e+009	3.887438e+040
144.095	1.3954308e+009	3.8863729e+040
144.220	1.3942979e+009	1.0073142e+041
144.345	1.3941527e+009	3.8707082e+040
144.455	1.3940352e+009	3.8641383e+040
144.580	1.3915284e+009	3.8620259e+040
144.705	1.3913275e+009	3.845913e+040
144.814	1.3910631e+009	3.8590065e+040
144.939	1.3909623e+009	3.8501556e+040
145.064	1.390674e+009	3.855505e+040
145.189	1.3905697e+009	3.8576689e+040
145.314	1.3878267e+009	3.855636e+040
145.423	1.3875721e+009	3.8631035e+040
145.548	1.3873769e+009	3.8481166e+040
145.673	1.3871537e+009	4.4417857e+040
145.798	1.3870523e+009	3.8550906e+040
145.923	1.3869762e+009	3.8513065e+040
146.033	1.9365335e+009	3.8512218e+040
146.158	1.3361842e+009	2.5248914e+042
146.283	1.3153968e+009	6.600171e+041
146.392	1.2856767e+009	4.8416941e+041
146.517	1.4176107e+009	1.329356e+041
146.642	1.2871121e+009	1.2369038e+042
146.767	1.278044e+009	3.3726509e+041
146.892	1.277106e+009	1.2868311e+041
147.017	1.276772e+009	9.6347987e+040
147.142	1.2764087e+009	8.4715964e+040
147.252	1.2740661e+009	7.7139756e+040
147.377	1.2739666e+009	8.5488651e+040
147.502	1.279215e+009	9.588762e+040
147.611	1.2736045e+009	3.3679244e+041
147.736	1.2731448e+009	1.4254004e+041
147.861	1.2730172e+009	7.188553e+040
147.986	1.2729072e+009	3.8204995e+040
148.095	1.2728663e+009	3.6110344e+040
148.220	1.2725276e+009	3.6130869e+040
148.345	1.2711654e+009	1.3793215e+041
148.455	1.2710482e+009	3.6536138e+040
148.580	1.2709391e+009	3.6440686e+040
